id,activity_intensity_score,contribution_consistency,repo_creation_rate,recent_activity_ratio,development_velocity,multitasking_score,code_change_rate,language_specialization,language_balance,repo_language_diversity,tech_stack_breadth,avg_languages_per_repo,avg_repo_size,community_engagement_score,collaboration_ratio,fork_contribution_rate,mentorship_score,social_coding_index,network_influence,repo_active_score,showcase_score,maintenance_score,avg_stars_per_repo,max_stars_repo,avg_forks_per_repo,max_forks_repo,public_repo_ratio,project_complexity,code_review_participation,code_review_index,reputation_score,impact_factor,influence_growth_rate,viral_repo_score,leadership_score,profile_completeness,maintainer_score,team_player_score,generalist_score,work_consistency,learning_velocity,innovation_index
samhanic,1,0.7142857142857143,0.2817445001929757,0.5,283.3333333333333,1.2,35.41666666666667,0.5,0.5,2.0,3,0.0,12187.0,11,1.0,1.6666666666666667,0.0,0.2037587251221602,1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06306655300464951,0.0,0.0,0.2079441541679836,0.0,0.14087225009648785,0.0,0.0,1.0,0.25,0.4999999998,0.24999999997916666,1.0,0.12499999998958333,0.0
a5hk,32,0.3900959445746376,1.2948664440734556,0.9736842105263158,1821.0,0.9166666666666667,109.26,0.3333333333333333,0.7160493827160495,4.0,7,0.0,24282.6,59,0.1,0.3888888888888889,0.0,0.36475496267413665,4.197201947661808,0.2777777777777778,1.0,1.0,6.4,30.0,0.9,6.0,1.0,0.15222160331581508,0.0,0.0,2.432201781407011,4.555555555555555,0.761686143572621,4.0540540540540535,0.11666666666666665,1.0,0.5555555555555556,0.22444444442444444,0.5833333332847223,0.40428422156564403,0.567982456093019,0.1839072360548314
adaex,80,0.538717471450598,2.6743845252051583,0.9970845481049563,1214.8333333333333,0.9166666666666667,80.98888888888888,0.4,0.72,5.0,7,0.0,498975.9,230,0.29545454545454547,0.9230769230769231,2.567409144196952,0.6916635313731272,10.633099247574869,0.19230769230769232,1.0,1.0,2651.3,26053.0,1874.8,18665.0,1.0,0.2554801557979915,1.8461538461538463,0.8476420933028802,6.22010280560551,2461.8846153846152,5.6696951934349356,9.822795309731177,0.7299101946745654,1.0,0.47619047619047616,0.6232517481926574,0.5833333332847223,0.24379623865738018,0.5816326530127551,0.9999999999473577
anirudhrb,21,0.4844184913554643,0.5656409121098074,0.9629629629629629,592.4,0.9,37.025,0.3333333333333333,0.7222222222222222,4.0,14,0.0,196399513.57142857,72,0.75,1.625,1.2120876688067301,0.40980607779819495,3.676300671907076,0.375,0.0,1.0,1.5714285714285714,10.0,0.2857142857142857,1.0,1.0,0.1533559027400555,3.75,0.6641237024503857,1.7969710693419563,1.875,1.2120876688067301,3.8888888888888893,0.17935764669991383,1.0,0.3888888888888889,0.42499999985000003,0.9999999999166667,0.2961206561976209,0.962962962882716,0.07624391227814951
dan-petty,3,0.6463701257132777,0.966887417218543,0.8571428571428571,565.0,1.75,105.9375,0.25,0.78125,5.0,8,0.0,9285.0,132,0.3333333333333333,0.0,0.0,0.5198840982728533,3.7954891891721947,0.07692307692307693,0.3333333333333333,1.0,2.6,26.0,0.7,6.0,1.0,0.08204462469144644,0.0,0.0,2.124007949976777,3.076923076923077,0.8057395143487858,7.222222222222222,0.0,1.0,0.9090909090909091,0.09999999993333332,0.6666666666111111,0.24025307342224655,0.5714285713809523,0.11721832316681247
DavidMunozMartinez,21,0.373134328358209,2.7581863979848866,0.9807692307692307,3191.8333333333335,1.125,222.6860465116279,0.6,0.48,2.0,5,0.0,26254.1,17,0.0,0.07142857142857142,0.0,0.21297015761159485,2.970414465569701,0.10714285714285714,0.0,1.0,0.7,3.0,0.2,2.0,1.0,0.11144371121570035,0.0,0.0,1.4273279649541668,0.39285714285714285,0.6129303106633082,1.7647058823529411,0.0,1.0,0.7692307692307693,0.014285714285714285,0.41666666663194446,0.3978742366286573,0.40865384611979166,0.060821601363291906
haneefdm,66,0.3709069556989196,1.3290301224760013,0.9857142857142858,521.3333333333334,1.3333333333333335,31.28,0.625,0.53125,3.0,14,0.0,1297562.2,3412,0.03225806451612903,1.0833333333333333,0.36246276067527305,0.9999999997884534,6.90625415285587,0.16666666666666666,0.0,1.0,114.3,1107.0,26.0,255.0,1.0,0.07558000670884632,1.5,0.5490795606731805,4.108921626796393,138.58333333333334,2.1747765640516383,9.601040763226367,0.05363512016838866,1.0,0.47619047619047616,0.2096774193483871,0.9999999999166667,0.2467927783676659,0.9857142856321429,0.7771984854874319
weartist,0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079441541679836,0.0,0.6282271944922547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ihalip,0,1.0,0.21017274472168906,0.5,10739.75,1.8,1193.3055555555559,0.3333333333333333,0.6666666666666667,3.0,5,0.0,369674.3333333333,168,0.0,6.25,0.0,0.538824605108958,2.70805020110221,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.29260966042852565,0.0,0.0,0.6238324625039507,0.0,0.4904030710172745,0.0,0.0,1.0,0.21428571428571427,0.2,0.41666666663194446,1.0,0.20833333331597223,0.0
MarkZuber,15,0.40949779015451104,3.4989106753812638,0.9722222222222222,71037.16666666667,0.9166666666666667,4439.822916666666,0.2222222222222222,0.7901234567901234,5.0,15,0.0,107749.8,225,0.06666666666666667,0.13333333333333333,0.0,0.6221265965017019,3.6109179126442243,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43929634699206976,0.0,0.0,0.883331693749932,0.0,1.4313725490196079,0.0,0.0,1.0,0.5882352941176471,0.046666666653333334,0.9999999999166667,1.0,0.9722222221412037,0.0
lmvco,1,0.7142857142857143,0.06973633931983186,0.5,8753.0,0.6,875.3,1.0,0.0,1.0,5,0.0,536265.0,52,1.0,7.0,0.0,0.32562600731732555,2.1972245773362196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36037249984137226,0.0,0.0,0.48283137373023005,0.0,0.27894535727932745,0.0,0.0,1.0,0.08333333333333333,0.4999999998,0.41666666663194446,1.0,0.20833333331597223,0.0
Balastrong,668,0.4860415413732716,4.624290083005679,0.9990749306197965,7970.333333333333,0.7272727272727273,683.1714285714286,0.875,0.21875,2.0,6,0.0,60276.2,732,0.30930232558139537,1.2881355932203389,8.45128877238969,0.8819800547435049,6.9167150203536085,0.1694915254237288,0.6666666666666666,1.0,36.6,108.0,7.4,38.0,1.0,0.3098459187967995,1.06,0.9999999998645942,4.468580791099838,8.711864406779661,28.46330275229358,2.872340425531915,0.8999999998520258,1.0,0.47619047619047616,0.6427906976125581,0.49999999995833333,0.4800591326721919,0.4995374652682701,0.4397940739574505
mattkwiecien,19,0.4127704487954935,2.6077249386023666,0.9821428571428571,1073.3333333333333,1.125,84.73684210526315,0.4,0.6599999999999999,4.0,8,0.0,1652955.9,94,0.1111111111111111,0.8181818181818182,0.0,0.458654726724195,4.060443010546419,0.09090909090909091,0.3333333333333333,1.0,1.5,5.0,1.7,7.0,1.0,0.08517070879123648,0.0,0.0,2.179335775489628,1.4848484848484849,0.9778968519758875,2.0,0.0,1.0,0.47619047619047616,0.19696969694747476,0.6666666666111111,0.4142135625348556,0.6547619047073412,0.08903370781092476
KapitanOczywisty,13,0.6296296296296295,0.9996576514892161,0.9333333333333333,640.8333333333334,1.125,76.9,0.8,0.31999999999999984,2.0,4,0.0,17097.75,1153,1.8,2.4444444444444446,0.0,0.9999999997884534,3.1986731175506815,0.3333333333333333,0.6666666666666666,1.0,1.75,12.0,0.375,3.0,1.0,0.14698349628369833,0.0,0.0,1.6734469772712353,2.2222222222222223,0.749743238616912,4.363636363636363,0.0,1.0,0.42105263157894735,0.6499999997,0.33333333330555553,0.29579845608367067,0.3111111110851852,0.08601473353321734
jchadwick,105,0.35646059984392625,4.121554300896713,0.999194847020934,4302.4,0.5818181818181818,768.2857142857141,0.625,0.53125,3.0,4,0.0,87805.3,119,0.04950495049504951,0.3333333333333333,0.0,0.4493178269344821,7.804659297056102,0.14492753623188406,1.0,1.0,56.2,188.0,86.0,471.0,1.0,0.2124289099375402,0.0,0.0,5.078316251961507,33.072463768115945,26.66888077050814,3.2867132867132867,0.2333333333333333,1.0,0.47619047619047616,0.31485148513861383,0.33333333330555553,0.42047631180537537,0.33306494897922256,0.544975512179361
ivorhuang,0,1.0,0.36518259129564784,0.0,256.0,2.4,27.826086956521742,0.3333333333333333,0.6666666666666667,3.0,4,0.0,5050.75,3,0.0,0.4,0.0,0.0512096752612382,1.791759469228055,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.04709333388179961,0.0,0.0,0.4276666119016056,0.8,0.09129564782391196,0.0,0.0,1.0,0.5714285714285714,0.08000000000000002,0.33333333330555553,1.0,0.0,0.0
ShafinKhadem,17,0.42229207269634034,2.8052946199829205,0.9973614775725593,55790.333333333336,1.125,4649.194444444444,0.25,0.84375,7.0,12,0.0,1411593.1,40,0.0625,0.5714285714285714,0.10389980074010817,0.34909093991870455,4.973279507552487,0.10714285714285714,1.0,1.0,1.2,10.0,0.9,4.0,1.0,0.44224316167834377,0.5,0.26406863580924933,2.47294224375473,1.0714285714285714,6.4417876458867065,4.545454545454545,0.015374485058231534,1.0,0.47619047619047616,0.13303571427321428,0.9999999999166667,0.2777887702043912,0.9973614774894458,0.07963416918163271
adam-stephenson,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295836866004329,0.0,0.194252261841405,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
pawelurbanski,3,0.6463701257132777,0.14372908052766292,0.8,1142.0,0.7,131.76923076923077,1.0,0.0,1.0,3,0.0,13655.5,98,0.3333333333333333,2.6666666666666665,0.0,0.44196854423311993,3.970291913552122,0.3333333333333333,0.0,1.0,13.0,26.0,5.0,10.0,1.0,0.1672989498531543,0.0,0.0,2.237814921599434,15.333333333333334,0.8623744831659775,1.8571428571428572,0.0,1.0,0.18181818181818182,0.2999999999333333,0.24999999997916666,0.41421356239175977,0.19999999998333334,0.11721832316681248
quanzhuo,177,0.38756482423883454,1.0732865867450803,0.9964028776978417,11396.833333333334,0.75,854.7625,0.2222222222222222,0.8148148148148149,6.0,11,0.0,348573.7,96,0.17105263157894737,0.5714285714285714,0.0,0.48708485874111607,4.007333185232471,0.6428571428571429,0.5,1.0,2.7,13.0,1.1,10.0,1.0,0.354178878700141,0.0,0.0,2.266127490248622,3.5,0.9907260800723818,3.513513513513513,0.0,1.0,0.5263157894736842,0.16560150372518798,0.9166666665902777,0.3414307220392189,0.9133693044802408,0.11945125377244907
rdeline,0,1.0,0.3479504289799809,0.5,3898.3333333333335,3.0,487.29166666666663,0.75,0.375,2.0,4,0.0,20635.166666666668,33,0.0,1.1428571428571428,0.0,0.22623492268799886,3.6375861597263857,0.0,0.0,1.0,1.3333333333333333,8.0,1.0,6.0,1.0,0.09698032564566667,0.0,0.0,1.8178342102503895,2.857142857142857,0.6959008579599618,3.428571428571429,0.0,1.0,0.4,0.2,0.33333333330555553,0.2898979487110285,0.16666666665277777,0.06502102686182319
vldmrkl,0,1.0,2.502857142857143,0.9736842105263158,306.8333333333333,3.0,19.585106382978722,0.4,0.72,5.0,9,0.0,68968.6,251,0.0,0.6,0.0,0.6985952858450556,6.294343066441045,0.0,1.0,1.0,38.6,220.0,15.3,125.0,1.0,0.04926522927457615,0.0,0.0,4.02322129705829,27.68,6.152857142857143,5.555555555555555,0.2333333333333333,1.0,0.47619047619047616,0.3533333333333333,0.7499999999375,0.3328378018804871,0.7302631578338816,0.451650486907195
matthew-godin,7,0.4891252930760574,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.14285714285714285,1.0,0.0,0.03314301818836116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24285714282857143,0.0,1.0,0.0,0.0
n-gist,19,0.49558925753172395,0.722486144101346,0.9565217391304348,1382.0,1.125,153.55555555555557,0.5,0.625,3.0,6,0.0,38222.0,58,0.5384615384615384,0.5,0.0,0.4846909187670492,1.9459101490553132,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.242936755654065,0.0,0.0,0.4158883083359672,0.0,0.4334916864608076,0.0,0.0,1.0,0.5555555555555556,0.2615384614307692,0.49999999995833333,1.0,0.47826086952536234,0.0
sparxooo,1,0.7142857142857143,0.20633126059920862,0.875,733.3333333333334,1.2,110.0,1.0,0.0,1.0,1,0.0,292.0,43,1.0,0.6666666666666666,0.0,0.36016019204108907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07072571962731045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.43333333313333333,0.08333333332638888,1.0,0.07291666666059027,0.0
tomerstav,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,0.0,1.0,0.0,0.16818588748427815,1.9459101490553132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158883083359672,0.0,0.24290150842945873,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0
AiryShift,0,1.0,1.780882679086272,0.0,534.5,3.0,32.07,0.5,0.7,6.0,10,0.0,36566.7,27,0.0,0.21739130434782608,0.0,0.2451083756565676,3.4011973816621555,0.0,0.0,1.0,1.3,7.0,0.3,2.0,1.0,0.029179851331838102,0.0,0.0,1.7597515990067694,0.8260869565217391,0.7285429141716567,3.0434782608695654,0.0,1.0,0.625,0.043478260869565216,0.8333333332638889,0.3699914863952641,0.0,0.08288587119056928
chirag64,1,0.7142857142857143,1.2073467966573816,0.9333333333333333,5719.333333333333,3.0,817.047619047619,0.5555555555555556,0.6172839506172839,4.0,7,0.0,20347.0,58,1.0,1.15,0.2541782729805014,0.3281613637124399,5.117993812416755,0.0,1.0,1.0,3.2,19.0,0.8,4.0,1.0,0.20419774832984489,0.0,0.0,2.7629457565219955,2.4,4.384575208913649,4.523809523809524,0.023844929645132497,1.0,0.47619047619047616,0.4999999998,0.5833333332847223,0.35009235754262996,0.5444444443990741,0.13004205372364638
engelsdamien,10,0.4117647058823529,0.3816660857441617,0.9090909090909091,3556.5,1.05,237.09999999999997,0.6666666666666666,0.4444444444444444,2.0,6,0.0,323988.0,51,0.0,1.75,0.12722202858138723,0.4259162337789179,6.349138991379798,0.25,0.0,1.0,261.6666666666667,629.0,34.333333333333336,82.0,1.0,0.11580601198204866,0.0,0.0,3.698450024795498,247.75,1.5266643429766469,2.3946700507614214,0.011934931673199813,1.0,0.2727272727272727,0.2,0.49999999995833333,0.4489702732711919,0.4545454545075757,0.5477225574763327
drew212,0,1.0,0.43637916310845437,0.0,1888.8333333333333,3.0,209.87037037037035,0.6,0.5599999999999999,3.0,7,0.0,19168.14285714286,35,0.0,0.125,0.0,0.2448603395430722,4.269697449699962,0.0,0.0,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,1.0,0.06414570143744061,0.0,0.0,1.534817541159246,0.5,2.119555935098207,0.7777777777777779,0.11666666666666665,1.0,0.7777777777777778,0.14166666666666666,0.5833333332847223,0.3693000674203938,0.0,0.032510513430911596
matthew-haines,1,0.7142857142857143,1.8975535168195716,0.972972972972973,216635.33333333334,1.75,16664.256410256407,0.3,0.82,7.0,14,0.0,420635.0,1,0.0,0.3333333333333333,0.0,0.022385674136467994,3.2771447329921766,0.05555555555555555,0.16666666666666666,1.0,0.3,1.0,0.0,0.0,1.0,0.5111111110960231,0.0,0.0,1.1853731155744283,0.16666666666666666,1.3394495412844034,0.7692307692307692,0.0,1.0,0.5882352941176471,0.06666666666666667,0.9999999999166667,0.38311930866147814,0.9729729728918919,0.03981708459081636
muuvmuuv,163,0.5055832693072138,2.154154863078376,0.9947916666666666,5695.166666666667,0.7777777777777778,406.79761904761904,0.8,0.33999999999999986,3.0,12,0.0,17431.7,2152,0.7717391304347826,0.6538461538461539,0.43083097261567516,0.9999999997884534,4.672828834461906,0.3076923076923077,0.6666666666666666,1.0,7.4,41.0,1.0,4.0,1.0,0.23822897826419506,0.0625,0.042917402643506325,2.774486841673128,3.6153846153846154,2.326487252124646,4.8809523809523805,0.2784173375569425,1.0,0.47619047619047616,0.595624303078651,0.9999999999166667,0.3590590359347445,0.9947916665837673,0.1977537329383061
iisaduan,318,0.5118861375775757,0.3884011705240756,0.9968847352024922,1693.8,0.7333333333333334,105.86250000000001,0.5,0.5,2.0,4,0.0,9478606.75,363,1.1129032258064515,1.2,18.254855014631552,0.7782296456604579,11.1645729363183,1.0,0.0,1.0,12473.5,49892.0,7601.5,30401.0,1.0,0.3001277180946585,2.984126984126984,0.9999999998645942,6.12220350803533,22141.2,1.3594040968342644,3.9995190187983485,0.6666666665186924,1.0,0.36363636363636365,0.6505376341860214,0.33333333330555553,0.3333452107480366,0.3322949117064728,0.632455532000382
teintinu,10,0.4117647058823529,6.555404947475432,0.9848484848484849,11186.333333333334,1.125,1016.9393939393939,0.8,0.33999999999999986,3.0,6,0.0,129105.9,72,0.0,1.3457943925233644,0.03092172145035581,0.3588075406031478,5.0466457316192885,0.028037383177570093,0.6666666666666666,1.0,11.1,94.0,1.0,5.0,1.0,0.26078937753897086,0.0,0.0,3.023488750656271,1.2242990654205608,2.597424601829888,7.768595041322314,0.2362341566957876,1.0,0.47619047619047616,0.43333333333333335,0.49999999995833333,0.27407842203306537,0.4924242423832071,0.24219787021473232
gontadu,2,0.6000000000000001,0.13581395348837208,0.75,52.0,1.2,7.090909090909092,1.0,0.0,1.0,1,0.0,653.0,41,2.0,0.3333333333333333,0.03395348837209302,0.2852952374892882,1.6094379124341003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.018576341159587735,0.0,0.0,0.3295836866004329,0.0,0.13581395348837208,0.0,0.0031852389739916525,1.0,0.5,0.5166666663666667,0.08333333332638888,1.0,0.062499999994791666,0.0
astronvimbot,583,0.44306236921477404,0.0,0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,324,0.5168831168831168,0.0,0.0,0.9999999997884534,2.3978952727983707,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5375278407684164,0.0,1.5571672354948805,0.0,0.0,1.0,0.0,0.15506493496155843,0.0,1.0,0.0,0.0
kabinspace,14,0.391304347826087,0.786214324178783,0.9767441860465116,88.2,1.4,6.890625,0.6666666666666666,0.4444444444444444,2.0,4,0.0,58332.25,158,0.0,0.6,0.0,0.7335309323115726,9.039670667922676,0.2,0.3333333333333333,1.0,3416.75,13463.0,240.75,946.0,1.0,0.05957121293238132,0.0,0.0,5.534203669448769,3118.6,14.938072159396878,3.9391412478970085,0.11666666666666665,1.0,0.5,0.23666666666666664,0.33333333330555553,0.33780902879004876,0.3255813953217054,0.632455532000382
hunger,968,0.5443635121209681,0.9693797844086862,0.9989858012170385,2871.0,0.7272727272727273,205.07142857142858,0.5555555555555556,0.6419753086419753,5.0,8,0.0,45512.8,2018,0.6899383983572895,2.5,8.325261677862835,0.9999999997884534,6.168564159920785,0.5555555555555556,1.0,1.0,36.7,303.0,4.2,23.0,1.0,0.1896927067146016,0.4591194968553459,0.7295597482922671,3.9507419619213016,25.055555555555557,6.557569129823466,8.037135278514588,0.8999999998520258,1.0,0.47619047619047616,0.7569815193691991,0.6666666666111111,0.2799567489028238,0.6659905340891931,0.4403944757031612
Subjective,138,0.34188870712696956,2.4228816868410776,0.9989384288747346,4898.833333333333,1.125,397.2027027027027,0.5,0.7,6.0,14,0.0,2297364.6,145,0.007246376811594203,1.2777777777777777,0.0,0.6513554396645544,3.6375861597263857,0.16666666666666666,1.0,1.0,0.8,8.0,0.2,1.0,1.0,0.14043613500567728,0.0,0.0,1.7106664476064224,0.6666666666666666,2.137836782506833,4.444444444444445,0.0,1.0,0.47619047619047616,0.202173913042029,0.9999999999166667,0.24025307358020656,0.9989384287914898,0.06502102686182319
yehorb,354,0.3375203497098201,2.1525641025641025,0.9972375690607734,151.66666666666666,0.9166666666666667,9.1,0.2,0.84,7.0,15,0.0,1867686.3,62,0.0056657223796034,0.375,0.0,0.4084887954785872,2.5649493574615367,0.20833333333333334,0.8333333333333334,1.0,0.3,1.0,0.3,3.0,1.0,0.06286304221565742,0.0,0.0,1.1090354888959124,0.375,0.28076923076923077,0.7692307692307692,0.0,1.0,0.5,0.07669971671274789,0.9999999999166667,0.38311930866147814,0.9972375689776702,0.03981708459081636
datamonsterr,170,0.3549553741369303,5.662049861495845,0.9964788732394366,6694.333333333333,0.7272727272727273,836.7916666666666,0.125,0.875,8.0,15,0.0,650340.6,25,0.04938271604938271,0.3448275862068966,0.20221606648199447,0.40750833235400336,3.9219733362813143,0.3448275862068966,0.8333333333333334,1.0,3.9,36.0,1.2,8.0,1.0,0.42448224076000396,0.125,0.0898812285860902,2.203426752443082,2.1724137931034484,1.2132963988919667,7.346938775510203,0.029922751251837888,1.0,0.47619047619047616,0.08378033204631759,0.9999999999166667,0.25627332371609796,0.9964788731563967,0.14356254013167546
ALameLlama,390,0.45829129294778737,2.5357005017367813,0.9984802431610942,6737.0,0.7272727272727273,404.21999999999997,0.3333333333333333,0.7901234567901234,6.0,14,0.0,80430.6,237,0.28044280442804426,1.1578947368421053,6.198379004245465,0.7789895899518162,4.110873864173311,0.5263157894736842,0.8333333333333334,1.0,2.4,13.0,1.6,13.0,1.0,0.4062339928985427,0.7213114754098361,0.8606557375695123,2.301790223510164,2.9473684210526314,1.6904670011578542,3.823529411764706,0.8999999998520258,1.0,0.47619047619047616,0.6341328412723247,0.9999999999166667,0.37306498256978865,0.9984802430778875,0.11261972208497853
logan271,0,1.0,0.464968152866242,0.0,1750.6666666666667,1.2,131.3,0.5,0.5,2.0,3,0.0,13544.0,1,0.0,0.0,0.0,0.044219942588046485,1.6094379124341003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07415967385312508,0.0,0.0,0.3295836866004329,0.0,0.464968152866242,0.0,0.0,1.0,0.6666666666666666,0.0,0.24999999997916666,1.0,0.0,0.0
Tilley,0,1.0,0.06336805555555555,0.0,79.5,0.6,26.5,1.0,0.0,1.0,2,0.0,4224.0,6,0.0,3.5,0.0,0.0681675964386037,3.0204248861443626,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.028278000849286656,0.0,0.0,0.8294049640102028,1.0,0.5703125,0.0,0.0,1.0,0.1111111111111111,0.2,0.16666666665277777,1.0,0.0,0.0
thieung,28,0.36363636363636365,1.4181641573579407,0.9714285714285714,5677.5,1.75,516.1363636363636,0.375,0.78125,6.0,12,0.0,65583.875,25,0.0,1.7777777777777777,0.08863525983487129,0.3579926090092107,2.4849066497880004,0.1111111111111111,0.16666666666666666,1.0,0.75,5.0,0.0,0.0,1.0,0.3373053488167695,0.0,0.0,1.066604418446824,0.6666666666666666,0.7090820786789703,2.857142857142857,0.008315036175427455,1.0,0.42105263157894735,0.2,0.9999999999166667,0.2996944122251165,0.9714285713476191,0.05630986104248927
kunzaatko,520,0.37342418039059655,1.9937573156457278,0.9986338797814208,12221.333333333334,0.7272727272727273,763.8333333333333,0.6,0.5800000000000001,4.0,7,0.0,84063.9,314,0.13260869565217392,2.1333333333333333,0.0,0.8278316242012351,3.7013019741124933,0.6666666666666666,0.0,1.0,2.4,18.0,0.9,9.0,1.0,0.2870040509582944,0.0,0.0,2.05001222856322,2.8,0.9968786578228639,5.294117647058823,0.0,1.0,0.47619047619047616,0.23978260866913045,0.5833333332847223,0.2984659269951714,0.5825364298239508,0.11261972208497853
